"id_training_data";"id_berita";"id_topik";"berita";"training_class"
"5718";"268";"1";"Kejari Geledah Kantor BPPKAD Gresik, Amankan Plt dan 13 Pegawai";"None"
"5719";"269";"1";"2 Penumpang Mobil di Banyuwangi Luka akibat Tertimpa Pohon Tumbang";"None"
"5720";"270";"1";"Pejabat Pemkot Cirebon Jadi Tersangka Korupsi Proyek Jalan";"None"
"5721";"271";"1";"BPN Ungkap Fungsi Posko Prabowo yang Nempel Warung Markobar Gibran";"None"
"5722";"272";"1";"Diperiksa 9 Jam Lebih, Vanessa Angel: Saya Serahkan ke Penyidik";"None"
"5723";"273";"1";"Baliho Caleg PSI di Tulungagung Dirusak, Disemprot Cat Tertulis 'PKI'";"None"
"5724";"274";"1";"Bagi-bagi Doorprize, Timses DPD RI di DIY Divonis Hukuman Percobaan";"None"
"5725";"275";"1";"Ngendon di Polisi, Bagaimana Kabar Kasus Persekusi Ahmad Dhani?";"None"
"5726";"276";"1";"Banyuwangi Siapkan Kantor Pelayanan Publik di Pasar Tradisional";"None"
"5727";"277";"1";"Kasus Asusila Mandeg 3 Bulan, Orangtua Korban di Blitar Lapor LBH";"None"
"5728";"278";"1";"Satu Lagi Posko Prabowo di Solo, yang Ini Nempel Warung Markobar Gibran";"None"
"5729";"279";"1";"Revitalisasi Jalan Panggung Diprotes, Ini Jawaban Pemkot Surabaya";"None"
"5730";"280";"1";"Home Industry Kosmetik Ilegal Digerebek, Pemiliknya Diamankan";"None"
"6557";"1107";"1";"Kabupaten Roten Dao Diguncang Gempa 5,2 SR";"None"
"6558";"1108";"1";"Warga Perbatasan RI-Timor Leste Serahkan Sepucuk Senjata Api Rakitan";"None"
"6559";"1109";"1";"Puncak Arus Balik Liburan Panjang, Tol Cikampek Macet Parah";"None"
"6560";"1110";"1";"Puncak Arus Balik Penumpang di Wilayah PT KAI Daop 3 Diprediksi Malam Ini";"None"
"6561";"1111";"1";"3 Pembunuh Pendeta di Wamena Ambruk Ditembak Polisi";"None"
"6562";"1112";"1";"Scaffolding DPRD Sulsel Ambruk Timpa Gedung Pengadilan Tinggi Makassar";"None"
"6563";"1113";"1";"2 Pendaki yang Tersesat di Gunung Bawakaraeng Berhasil Ditemukan";"None"
"6564";"1114";"1";"KPK Buka Masukan Publik untuk 6 Calon Sekjen yang Masuk Tahap Akhir";"None"
"6565";"1115";"1";"Sikap Nasionalisme di Negeri Asing";"None"
"6566";"1116";"1";"Penampakan Dahsyatnya Erupsi Gunung Anak Krakatau Lewat Foto Jarak Dekat";"None"
"6567";"1117";"1";"Kasus Suap Dana Hibah KONI, KPK Selisik Tugas Miftahul Ulum di Kemenpora";"None"
"6568";"1118";"1";"Fakta-Fakta Gunung Api Raksasa di Bawah Laut Sumatera";"None"
"6569";"1119";"1";"Badai Tropis Pabuk Menerjang Daratan Selatan Thailand, Warga dan Turis Dievakuasi";"None"
"6570";"1120";"1";"Akihito Turun Takhta, Nama Era Kaisar Baru Jepang Bakal Diumumkan 1 April";"None"
"6571";"1121";"1";"Heboh Baju Adat Palestina Digunakan Anggota DPR AS";"None"
"6572";"1122";"1";"Sudah 4 Hari, Dua Korban Longsor TPSA Cilowong Serang Belum Ditemukan";"None"
"6573";"1123";"1";"Digerebek Istri, Kasi Satpol PP Muaro Bungo Ketahuan Selingkuh dengan PNS";"None"
"6574";"1124";"1";"Perindo Asapi Ratusan Rumah Rawan Banjir di Tebingtinggi Sumut";"None"
"6575";"1125";"1";"Polisi Sebut Vanessa Angel Dipesan Pengusaha";"None"
"6576";"1126";"1";"Pasca Tsunami, Pandeglang Masuk Transisi dan Lampung Selatan Perpanjang Masa Tanggap Darurat";"None"
"6577";"1127";"1";"Korsleting Listrik, Mobil Berpenumpang 4 Orang Terbakar di Perimeter Bandara Soetta";"None"
"6578";"1128";"1";"Secercah Harapan dari Taman Pendidikan Alquran di Kebon Sayur";"None"
"6579";"1129";"1";"Usai Tawuran Antarwarga, Polisi Masih Berjaga di Pasar Rumput";"None"
"6580";"1130";"1";"Tawuran di Pasar Rumput, Halte Rusak Batu dan Kaca Berserakan di Jalan";"None"
"6581";"1131";"1";"Tasikmalaya Digoyang Gempa, BMKG Imbau Warga Tetap Tenang";"None"
"6582";"1132";"1";"KPK Perpanjang Masa Tahanan 5 Tersangka Suap Dana Hibah KONI";"None"
"6583";"1133";"1";"Penembakan di Konter HP Semarang Buntut Cinta Ditolak";"None"
"6584";"1134";"1";"Aher Kembali Mangkir, KPK: Sudah Ditelefon Tak Direspons";"None"
"6585";"1135";"1";"";"None"
"6586";"1136";"1";"Beredar Kabar Pembunuh Siswi SMK di Bogor Berhasil Ditangkap";"None"
"6587";"1137";"1";"Mengaku Wartawan, Pria di Kediri \"Palak\" Kepala Sekolah Rp3 Juta";"None"
"6588";"1138";"1";"Rumah Ambruk di Taman Sari, Satu Keluarga Terjebak di Reruntuhan";"None"
"6589";"1139";"1";"KPK Sinyalir Uang Suap Meikarta Mengalir untuk Pelesiran Anggota DPRD Bekasi";"None"
"6590";"1140";"1";"Pasca Teror Bom Rakitan, Rumah Ketua KPK Dijaga Ketat Polisi";"None"
"6591";"1141";"1";"Jalani Pengobatan Intensif, Ustaz Arifin Ilham Akan Dirujuk ke Penang-Malaysia";"None"
"6592";"1142";"1";"KPU: 31 Pemilih Jadi Korban Meninggal Tsunami Selat Sunda";"None"
"6593";"1143";"1";"Jual Sabu, Tukang Parkir di Kawasan GDC Depok Dibekuk";"None"
"6594";"1144";"1";"Injak Limbah \"Tai Minyak\", 2 Bocah di Bekasi Alami Luka Bakar";"None"
"6595";"1145";"1";"KSAD Minta Dispenad Lebih Kreatif & Inovatif Dukung TNI AD";"None"
"6596";"1146";"1";"Polri Diminta Ungkap Aktor Intelektual Hoax Surat Suara";"None"
"6597";"1147";"1";"Anak Eddy Sindoro Ralat Kesaksian soal Lucas di Persidangan";"None"
"6598";"1148";"1";"Ngecak Sabu 4 Kg di Kamar Hotel, Pasutri Ditangkap Petugas BNN";"None"
"6599";"1149";"1";"Kunjungi Lokasi Longsor Sukabumi, Kepala BNPB Ajak Semua Pihak Kurangi Risiko Bencana";"None"
"6600";"1150";"1";"Pekan Depan Ribuan Pengemudi Ojek Online Serbu Istana Negara";"None"
"6601";"1151";"1";"Usai Gasak Motor, Pelaku Begal Tewas Terjatuh di Bintaro";"None"
"6602";"1152";"1";"Nukman Luthfie Meninggal Dunia, Anies: Terima Kasih atas Ilmunya untuk Pemprov DKI";"None"
"6603";"1153";"1";"Pengamat Media Sosial Nukman Luthfie Meninggal Dunia";"None"
"6604";"1154";"1";"Pelaksanaan Reforma Agraria di Era Jokowi-JK Tuai Pujian";"None"
"6605";"1155";"1";"Bebas Usai Kericuhan di Rutan Solo, Rumah Iwan Walet Dirusak Massa Berpedang";"None"
"6606";"1156";"1";"Merapi Muntahkan Lava 6 Kali dalam 30 Menit, Warga Diminta Tenang";"None"
"6607";"1157";"1";"Speed Boat Dihantam Gelombang Laut, 1 Orang Hilang";"None"
"6608";"1158";"1";"Warga Bekasi Gembira Ikuti Kelas Memasak dari Caleg Perindo";"None"
"6609";"1159";"1";"Naik Motor Bonceng 4, Satu Keluarga Masuk Jurang Tewaskan Dua Orang";"None"
"6610";"1160";"1";"Satgas Antimafia Bola Tetapkan Vigit Waluyo Jadi Tersangka";"None"
"6611";"1161";"1";"Seskoal Selenggarakan Pendidikan Reguler Angkatan ke-57";"None"
"6612";"1162";"1";"Sering Nonton Film Porno, Faris Cabuli 2 Keponakannya";"None"
"6613";"1163";"1";"Polisi Kembali Tetapkan 5 Tersangka Baru Terkait Mafia Bola";"None"
"6895";"1445";"1";"BMKG Pasang Sensor Pemantau Tsunami di Sekitar Gunung Anak Krakatau";"None"
"6896";"1446";"1";"Kaleidoskop 2018: Tiga Kasus Pembunuhan Sadis yang Hebohkan Warga Blora";"None"
"6897";"1447";"1";"Operasi Lilin 2018, Jumlah Kasus dan Korban Kecelakaan Lalu Lintas Turun";"None"
"6898";"1448";"1";"Pelantikan Kepala BNPB Rabu Besok Ditunda";"None"
"6899";"1449";"1";"Satu Keluarga Tercebur ke Sungai Saat Swafoto, Ayah dan Dua Anak Tewas";"None"
"6900";"1450";"1";"Fadli Zon Sebut Tingkat Demokrasi Indonesia Alami Kemunduran";"None"
"6901";"1451";"1";"Polisi Ringkus 7 Pencuri di Labuan Bajo";"None"
"6902";"1452";"1";"Longsor Susulan Terjadi 4 Kali Pasca-longsor Pertama yang Tewaskan 15 Orang di Sukabumi";"None"
"6903";"1453";"1";"Polri Kerahkan 60 Brimob Buru Kelompok Ali Kalora";"None"
"6904";"1454";"1";"Sandiaga: Resolusi Saya, Rakyat Bersatu Songsong Ekonomi Lebih Baik";"None"
"6905";"1455";"1";"BPBD: Gempa Pangandaran, Tak Ada Korban dan Kerusakan";"None"
"6906";"1456";"1";"Coba Panjat Tebing, Pengunjung Air Terjun Sarassa Luwu Jatuh dan Tewas";"None"
"6907";"1457";"1";"Sepanjang 2018, Maluku Diguncang 1.587 Kali Gempa";"None"
"6908";"1458";"1";"Kapal hingga Banana Boat Hilang di Kepulauan Seribu, Kerugian Rp 150 Juta";"None"
"6909";"1459";"1";"Pangandaran Diguncang Gempa 5,0 Magnitudo";"None"
"6910";"1460";"1";"Hari Pertama 2019, Jokowi Joging dan Sapa Warga di Kebun Raya Bogor";"None"
"6911";"1461";"1";"Mantan Danjen Kopassus Doni Monardo Ditunjuk Jadi Kepala BNPB";"None"
"6912";"1462";"1";"Gempa Magnitudo 5,2 Guncang Dompu, NTB";"None"
"6913";"1463";"1";"Pemkot Yogyakarta Cabut Moratorium Pembangunan Hotel Secara Terbatas";"None"
"6914";"1464";"1";"Kapal Barang Tenggelam di China, Satu Orang Tewas dan 10 Hilang";"None"
"6915";"1465";"1";"BNI Bantu Promosi KA Pangandaran Lewat Tap Cash Bergambar Kereta Api";"None"
"6916";"1466";"1";"Cek Kabar Surat Suara Sudah Dicoblos, KPU Datangi Kantor Bea Cukai Tanjung Priok";"None"
"6917";"1467";"1";"Videonya Tembakkan Pistol Viral, Anggota Parlemen Irak Dikecam";"None"
"6918";"1468";"1";"Bikin Geger Warga Jatinangor, Bayi Malang Dibuang di Kandang Sapi";"None"
"6919";"1469";"1";"Geledah Rumah Tersangka Suap Proyek Air Minum, KPK Sita Rp 1,2 Miliar";"None"
"6920";"1470";"1";"Karena Knalpot Motor, Hidup Bripka Yusuf Berakhir Tragis";"None"
"6921";"1471";"1";"Anggota Komunitas Moge di Bandung Siap Bantu Jokowi-Ma'ruf Menang di Jabar";"None"
"6922";"1472";"1";"Per Januari, Dana Sumbangan Kampanye Jokowi-Ma'ruf Rp 44 Miliar, Prabowo-Sandiaga Rp 56 Miliar";"None"
"6923";"1473";"1";"Dinkes Sulut: 68 Warga Minahasa Diduga Keracunan Mi";"None"
"6924";"1474";"1";"Pengendara Sepeda Motor Tewas Terlindas Truk di Jakarta Utara";"None"
"6925";"1475";"1";"Ban Terlepas saat Mobil Melaju, Lukai Seorang Wanita di Hong Kong";"None"
"6926";"1476";"1";"Polisi Bongkar Sindikat Maling Lintas Provinsi, Amankan Puluhan Motor";"None"
"6927";"1477";"1";"Khawatir Ganggu Pejalan Kaki, Letak Lift di JPO Bundaran Senayan Dipindah";"None"
"6928";"1478";"1";"Kali Sentiong Tercemar, DKI Harap Ada Regulasi soal Penggunaan Detergen";"None"
"6929";"1479";"1";"Tak Kunjung Dapat Restu AS, Kroasia Ancam Batal Beli F-16 dari Israel";"None"
"6930";"1480";"1";"Polisi Akan Cari Pengunggah Pertama dan Penyebar Hoaks Surat Suara Tercoblos di Medsos";"None"
"6931";"1481";"1";"Sebanyak 89 WNA Ditolak Masuk Batam pada 2018";"None"
"6932";"1482";"1";"PT NKE Akan Jual Saham dan Aset untuk Bayar Uang Pengganti Rp 85 Miliar";"None"
"6933";"1483";"1";"2019, Pemkot Jakbar Bangun 2 RPTRA dengan Anggaran Rp 4 Miliar";"None"
"6934";"1484";"1";"KPK Apresiasi Vonis Pencabutan Hak PT NKE Ikut Lelang Pemerintah";"None"
"6935";"1485";"1";"Jokowi Bagikan 2.500 Sertifikat Tanah di Blitar";"None"
"6936";"1486";"1";"Dua Wanita yang Masuk Kuil Suci di India Kini Harus Bersembunyi";"None"
"6937";"1487";"1";"Kasus Dana Perimbangan, \"Fee\" Rp 1,3 Miliar Berbentuk Kartu ATM";"None"
"6938";"1488";"1";"UPDATE: Total Korban Longsor di Sukabumi yang Ditemukan Jadi 18 Orang";"None"
"6939";"1489";"1";"Pemkot Bekasi Minta Kementerian PURP Prioritaskan Pembangunan Tanggul Kali Bekasi";"None"
"6940";"1490";"1";"Tarif Rp 4.000, Pendapatan Transpatriot Bekasi Ditargetkan Capai Rp 1 M Setahun";"None"
"6941";"1491";"1";"Usai Lakukan Pembunuhan, Suami Bawa Jenazah Istrinya Berkeliling 3 Kota";"None"
"6942";"1492";"1";"Badai Mendekat, Puluhan Ribu Turis Tinggalkan Pulau Wisata Thailand";"None"
"6943";"1493";"1";"Cerita Tjahjo Kumolo saat PDI-P 10 Tahun Menjadi Oposisi";"None"
"6944";"1494";"1";"Hakim Cabut Hak PT NKE Ikuti Lelang Proyek Pemerintah Selama 6 Bulan";"None"
"6945";"1495";"1";"Jokowi: Surat Suara Belum Dicetak, Sudah Muncul Fitnah";"None"
"6946";"1496";"1";"Huntara Belum Jadi, 1071 KK di Pandeglang Tinggal di Pengungsian";"None"
"6947";"1497";"1";"Biografi Tokoh Dunia: Momofuku Ando, Pencipta Mi Instan hingga Mi Cup";"None"
"6948";"1498";"1";"Bawa Lari Remaja Putri, Pemuda ini Ditangkap Polisi";"None"
"6949";"1499";"1";"Libur Panjang Akhir Tahun, Pasar Klewer Solo Diserbu Pembeli";"None"
"6950";"1500";"1";"Bambang Widjojanto dan Koordinator ICW Dicoret dari Daftar Panelis Debat Pilpres";"None"
"6951";"1501";"1";"Berkas Kasus Vlog Idiot Lengkap, Penahanan Ahmad Dhani Tergantung Penyidik";"None"
"6952";"1502";"1";"Tahun Ini, Sekolah Lapang Gempa di Wilayah Rawan Digiatkan";"None"
"6953";"1503";"1";"Bagikan 2.500 Sertifikat di Ponorogo, Jokowi Kembali Curhat Soal Tudingan Dirinya PKI";"None"
"6954";"1504";"1";"Napi Selingkuhan Brigpol DS di Lampung Ternyata Polisi Gadungan";"None"
"6955";"1505";"1";"Ini 6 Pemenang Sementara Tender Surat Suara Pemilu";"None"
"6956";"1506";"1";"Timses Jokowi Usul Debat Langsung Adu Visi Misi Tanpa Pemaparan";"None"
"6957";"1507";"1";"Demokrat Buang Kebohongan Award dari PSI ke Tong Sampah";"None"
"6958";"1508";"1";"Risma Tambah 10 Unit Suroboyo Bus, Minggu Ini Bakal Dioperasikan";"None"
"6959";"1509";"1";"Luput Pengawasan Orangtua, Bocah 3 Tahun Tewas Terlindas Truk";"None"
"6960";"1510";"1";"Menristek Dikti: Tak Ada Mahasiswa RI Jalani Kerja Paksa di Taiwan";"None"
"6961";"1511";"1";"270 Peti Kemas Jatuh dari Kapal Kargo Terbesar, Ini Dampaknya...";"None"
"6962";"1512";"1";"Keluarga Korban Lion Air Mengaku Dipersulit Cairkan Dana Asuransi";"None"
"6963";"1513";"1";"KPU Kirim Daftar Pertanyaan ke Pasangan Calon Sepekan Sebelum Debat";"None"
"6964";"1514";"1";"Mengaku Hampir Tak Punya Aset, Presiden Meksiko Tunjukkan Isi Dompetnya";"None"
"6965";"1515";"1";"Pemberdayaan Masyarakat, ITB Buat Sistem Aquaponik di Desa Cinangsi";"None"
"6966";"1516";"1";"Polisi Ajukan Perpanjangan Penahanan 4 Tersangka Pengaturan Skor";"None"
"6967";"1517";"1";"Dua Polisi Indonesia Dilaporkan Berupaya Lakukan Penangkapan Tanpa Izin di Singapura";"None"
"6968";"1518";"1";"Website UGM Raih Penghargaan dari Kemenristekdikti";"None"
"6969";"1519";"1";"Berkarya Minta Pihak yang Dibesarkan Soeharto Sumbang Partai";"None"
"6970";"1520";"1";"Masa Penahanan 4 Oknum PSSI Tersangka Pengaturan Skor Diperpanjang";"None"
"6971";"1521";"1";"2 Korban Tanah Longsor Sukabumi Belum Ditemukan";"None"
"6972";"1522";"1";"Gunung Karangetang Terus Keluarkan Suara Gemuruh Disertai Abu Vulkanik";"None"
"6973";"1523";"1";"Mahasiswa UI Buat Inovasi Platform Berdonasi Tanpa Uang";"None"
"6974";"1524";"1";"Jalan Margonda di Depok Hanya Macet saat Akhir Pekan, Ini Penyebabnya";"None"
"6975";"1525";"1";"Terjadi Penembakan di Arena Bowling di California, Tiga Orang Tewas";"None"
"6976";"1526";"1";"Mantan Komisioner KPU: Aneh, Pertanyaan Debat Pilpres Disampaikan Lebih Dulu";"None"
"6977";"1527";"1";"Zona Waspada Tsunami di Selat Sunda Masih 500 Meter dari Tepi Pantai";"None"
"6978";"1528";"1";"Polisi: Sekali Kencan dengan Artis VA, Tarifnya Rp 80 Juta";"None"
"6979";"1529";"1";"Badai Tropis Pabuk Terjang Thailand, Lima Orang Dilaporkan Tewas";"None"
"6980";"1530";"1";"Tanggapan Ketua Komisi V soal Penumpang Lion Air Harus Bayar Bagasi";"None"
"6981";"1531";"1";"Hari Kelima Pencarian, Pendaki yang Hilang di Gunung Lawu Belum Ditemukan";"None"
"6982";"1532";"1";"Sebelum Turun Takhta, Sultan Muhammad V Disebut Nikahi Mantan Miss Moscow";"None"
"6983";"1533";"1";"1 Orang Tewas akibat Kebakaran di Jelambar";"None"
"6984";"1534";"1";"Operasi Pencarian Korban Longsor Sukabumi Ditutup, Satu Orang Tidak Ditemukan";"None"
"6985";"1535";"1";"Gunung Karangetang Keluarkan Guguran Lava dan Suara Gemuruh";"None"
"6986";"1536";"1";"Hadiri Harlah PPP, Ma'ruf Amin Kenang Dirinya Saat Jadi Anggota DPRD DKI";"None"
"6987";"1537";"1";"Polisi Tetapkan 2 Mucikari sebagai Tersangka Kasus Prostitusi \"Online\"";"None"
"6988";"1538";"1";"Harimau ke Pemukiman Warga Mangsa Sapi, BKSDA Pasang Kamera Pemantau";"None"
"6989";"1539";"1";"Komentar Ma'ruf Amin soal Pemberian Pertanyaan Sebelum Debat";"None"
"6990";"1540";"1";"Potensi Pariwisata Waduk Jatigede Terganjal Buruknya Infrastruktur Jalan";"None"
"6991";"1541";"1";"Polisi Sita Ponsel hingga Celana Artis VA atas Kasus Prostitusi \"Online\"";"None"
"6992";"1542";"1";"Ditolak Masuk Thailand, Perempuan Saudi Takut Dibunuh jika Dipulangkan";"None"
"6993";"1543";"1";"Kronologi Penganiayaan Berujung Tewasnya Penghuni Apartemen Green Pramuka City";"None"
"6994";"1544";"1";"Pembunuh Nurhayati Merupakan Mantan Sekuriti Green Pramuka City";"None"
"6995";"1545";"1";"Perbaikan Tanggul Kali Bekasi di Jalan Raya Cipendawa Rampung Akhir 2019";"None"
"6996";"1546";"1";"30 Orang Tewas akibat Tambang Emas Runtuh di Afghanistan";"None"
"6997";"1547";"1";"Kemenkes Beri Tenggat hingga Akhir Juni 2019 untuk Akreditasi Rumah Sakit";"None"
"6998";"1548";"1";"ICJR Kecewa Pemerintah Cabut Layanan BPJS Kesehatan bagi Korban Tindak Pidana";"None"
"6999";"1549";"1";"Dua Mucikari Prostitusi \"Online\" Ditangkap di Bandung";"None"
"7000";"1550";"1";"Viral Foto Anak Naiki Penyu di Sabah, Otoritas Malaysia Gelar Penyelidikan";"None"
"7001";"1551";"1";"Fadli Zon Anggap Aneh KPU Berikan Daftar Pertanyaan Sebelum Debat";"None"
"7002";"1552";"1";"KPK: Lelang 12 Proyek Air Minum PUPR Diatur supaya Dimenangkan 2 Perusahaan Saja";"None"
"7003";"1553";"1";"Sejumlah Wilayah di Jakarta dan Depok Mati Listrik, Ini Penyebabnya";"None"
"7004";"1554";"1";"Hajar Polisi saat Unjuk Rasa Rompi Kuning di Paris, Mantan Petinju Ditahan";"None"
"7005";"1555";"1";"PAUD Diimbau Tidak Tuntut Anak Menguasai Calistung";"None"
"7006";"1556";"1";"Kubu Prabowo-Sandiaga Bantah Minta Daftar Pertanyaan Diberi Sepekan Sebelum Debat";"None"
"7007";"1557";"1";"Ketua RT Tikam Sepupu karena Korban Diduga Selingkuh dengan Istrinya";"None"
"7008";"1558";"1";"DKI Jakarta akan Laksanakan PPDB di Bulan Mei 2019";"None"
"7009";"1559";"1";"BPJS Kesehatan Bantah Defisit Jadi Alasan Pemutusan Kontrak dengan Rumah Sakit";"None"
"7010";"1560";"1";"Pukul Sopir Transjakarta di Pasar Rebo, Pengemudi Cayla Meminta Maaf";"None"
"7011";"1561";"1";"Selama 2 Jam, Anies Klarifikasi soal Pengacungan Simbol Nomor Urut Prabowo-Sandiaga";"None"
"7012";"1562";"1";"Polisi Bekuk Dua Pengedar, Ratusan Butir Ekstasi Disita";"None"
"7013";"1563";"1";"\"Tim Kartini\" UGM Raih Juara Kompetisi ICT di Korea Selatan";"None"
"7014";"1564";"1";"Mesir Tutup Gerbang Perbatasan dengan Gaza yang Dikuasai Hamas";"None"
"7015";"1565";"1";"Meludah Sembarangan di Kirgistan, Siap-siap Didenda Rp 1 Juta";"None"
"7016";"1566";"1";"Viral, Video Siswa Sekolah Swasta Merokok di Kelas Saat Belajar";"None"
"7017";"1567";"1";"Kolaborasi Penelitian Profesor Unair dan Jepang";"None"
"7018";"1568";"1";"Seminggu Tak Ketemu, Pencarian Pendaki Hilang di Gunung Lawu Dihentikan";"None"
"7019";"1569";"1";"Sebuah Rumah di Tamansari Roboh, 8 Orang Sempat Terjebak";"None"
"7020";"1570";"1";"Jika Terpilih Jadi Presiden, Prabowo Berencana Bentuk Kementerian Khusus Tangani Bencana";"None"
"7021";"1571";"1";"Hamili Siswi SMP, Seorang Petani di Kupang Ditangkap";"None"
"7022";"1572";"1";"Dinyatakan Tak Bersalah Usai Dipenjara 25 Tahun, Pria Ini Dapat Ganti Rugi Rp 9 Miliar";"None"
"7023";"1573";"1";"Dua Bocah Tewas dalam Kebakaran di Ambon";"None"
"7024";"1574";"1";"Rabu Besok, Dirjen PAS Akan Bersaksi di Sidang Kasus Mantan Kalapas Sukamiskin";"None"
"7025";"1575";"1";"Ketua DPRD Bombana Cabut Badik, Rapat Internal Jadi Ricuh";"None"
"7026";"1576";"1";"JPO Sumarno Jadi Lokasi Swafoto Baru Warga di Jakarta Timur";"None"
"7027";"1577";"1";"Prabowo: Kita Harus Waspada, Ada Saja yang Korupsi Bantuan Bencana";"None"
"7028";"1578";"1";"KPAI: Pendidikan Mitigasi Bencana Akan Sia-sia Tanpa Simulasi";"None"
"7029";"1579";"1";"Jaksa Sebut Terdakwa Teroris Asal Blitar Latihan Fisik di Pantai";"None"
"7030";"1580";"1";"Sri Sultan Ingin Bandara Baru Yogyakarta Mempertahankan Nama NYIA";"None"
"7031";"1581";"1";"Laode dan Keluarga Berada di Rumah Saat Pelemparan Bom Molotov Terjadi";"None"
"7032";"1582";"1";"China Butuh Setidaknya Tiga Kapal Induk untuk Lindungi Garis Pantainya";"None"
"7033";"1583";"1";"Amnesty Indonesia: Teror ke Pimpinan KPK, Serangan terhadap Pembela HAM";"None"
"7034";"1584";"1";"Ratusan Imigran di Pusat Penampungan di Australia Gelar Aksi Mogok Makan";"None"
"7035";"1585";"1";"Korban Penipuan Lelang Kendaraan Bekas PT Pupuk Kujang Berjumlah 25 Orang";"None"
"7036";"1586";"1";"Kemensos Anggarkan Rp 631,1 Miliar untuk Tangani Bencana di Sulteng, NTB, Banten-Lampung";"None"
"7037";"1587";"1";"WP KPK: Teror Kepada Pimpinan dan Pegawai Tak Akan Ciutkan Nyali Kami";"None"
"7038";"1588";"1";"170 Siswa Sekolah Indonesia Luar Negeri Jadi Duta Festival Janadriyah";"None"
"7039";"1589";"1";"Titin, Wanita Penderita Obesitas Hampir 300 Kg Ditawari Operasi Gratis";"None"
"7040";"1590";"1";"BRT Baru Jangkau 23 Persen Wilayah DKI Jakarta";"None"
"7041";"1591";"1";"Ada \"Dissenting Opinion\" dalam Putusan Bawaslu soal Kasus OSO";"None"
"7042";"1592";"1";"Ramah Disabilitas, JPO Bundaran Senayan Dipasangi Lift dan \"Guiding Block\"";"None"
"7043";"1593";"1";"ICW Pertanyakan Transparansi Sumbangan Dana Kampanye Prabowo-Sandi";"None"
"7044";"1594";"1";"10 Warga Bima Keracunan Usai Menyantap Jamur";"None"
"7045";"1595";"1";"Dianggap Hina Mantan Raja Malaysia di Media Sosial, Tiga Orang Ditahan";"None"
"7046";"1596";"1";"PKS dan Gerindra Sepakati \"Fit and Proper Test\" Cawagub DKI";"None"
"7047";"1597";"1";"Dedi Mulyadi: Tidak Ada Warga Jabar Tak Makan karena Kekurangan Beras";"None"
"7048";"1598";"1";"KPU Terbukti Tak Langgar Unsur Pidana Pemilu atas Kasus OSO";"None"
"7049";"1599";"1";"Hiu Serang Seorang Wanita dan Anak Perempuan di Australia";"None"
"7050";"1600";"1";"Benarkah Anak Nakal Cenderung Sukses? Ini Hasil Penelitiannya...";"None"
"7051";"1601";"1";"Biografi Tokoh Dunia: Kim Jong Un, Pemimpin Tertinggi Ketiga Korut";"None"
"7052";"1602";"1";"Telanjang di Depan Pintu Apartemen, Seorang Pria di Singapura Dipenjara";"None"
"7053";"1603";"1";"Ditemukan Penggelembungan Suara, Massa Pendukung Calon yang Kalah Tuntut Pilkades Ulang";"None"
"7054";"1604";"1";"Obor Rakyat Disebut Bakal Terbit Lagi, Ini Kata Sekjen PDI-P";"None"
"7055";"1605";"1";"Mahasiswa Diminta Jangan Hanya Andalkan Ilmu di Kuliah Saja";"None"
"7056";"1606";"1";"Bupati Bengkulu Selatan Dituntut 7 Tahun Penjara";"None"
"7057";"1607";"1";"KPU Disarankan Buat \"Call Center\" untuk Meminimalkan Kekacauan di Hari H Pemilu";"None"
"7058";"1608";"1";"Politeknik Didorong Banyak Berkolaborasi dengan Industri";"None"
"7059";"1609";"1";"BPN Prabowo-Sandiaga Minta Relawan Gelar Nonton Bareng Debat Capres";"None"
"7060";"1610";"1";"Tentara China Jalani Lebih dari 18.000 Latihan Militer Selama 2018";"None"
"7061";"1611";"1";"Digerebek Istri Sekamar dengan Mahasiswi, Dosen Ini Dilaporkan ke Polisi";"None"
